level,label,wavelength_nm,existing_real,existing_imag,independent_real,independent_imag,absolute_complex_error
pathway,C_m2_n1_l1,772.0,-0.011813785938222101,0.08283040687574567,-0.01181378593815793,0.08283040687575059,6.435972934362293e-14
pathway,C_m2_n1_l1,773.0,-0.012876145818588376,0.08275984414952603,-0.01287614581854364,0.08275984414953341,4.534190399006174e-14
pathway,C_m2_n1_l1,774.0,-0.013931026561955136,0.08270229728447867,-0.01393102656191294,0.0827022972844663,4.396986317097494e-14
pathway,C_m2_n1_l1,775.0,-0.01498028858945022,0.08265908798183061,-0.014980288589387752,0.08265908798182106,6.319457712629356e-14
pathway,C_m2_n1_l1,776.0,-0.01602593598250747,0.08263159503482358,-0.016025935982450463,0.08263159503483208,5.763774428146453e-14
pathway,C_m2_n1_l1,777.0,-0.017070142167815727,0.08262125252685291,-0.017070142167775554,0.08262125252685963,4.073038177329858e-14
pathway,C_m2_n1_l1,778.0,-0.01811527762393564,0.08262954638949538,-0.01811527762389555,0.08262954638948501,4.1408131926315575e-14
pathway,C_m2_n1_l1,779.0,-0.01916393975707032,0.0826580091457885,-0.019163939757014366,0.08265800914578239,5.6287431426078884e-14
pathway,C_m2_n1_l1,780.0,-0.020218985120578497,0.08270821270340799,-0.020218985120530494,0.08270821270341454,4.8448120489520935e-14
pathway,C_m2_n1_l1,781.0,-0.02128356421409136,0.08278175911840592,-0.02128356421405405,0.08278175911840371,3.7375624655911375e-14
pathway,C_m2_n1_l1,782.0,-0.022361159211887107,0.08288026932551822,-0.022361159211838698,0.0828802693255089,4.9296686099180735e-14
pathway,C_m2_n1_l1,783.0,-0.023455625168176127,0.08300536990562278,-0.023455625168126215,0.08300536990562611,5.0022470752751247e-14
pathway,C_m2_n1_l1,784.0,-0.024571235535775632,0.08315867801061132,-0.024571235535737704,0.08315867801061323,3.797631466880785e-14
pathway,C_m2_n1_l1,785.0,-0.02571273323604887,0.08334178457577884,-0.02571273323600648,0.08334178457577046,4.3210506989977147e-14
pathway,C_m2_n1_l1,786.0,-0.026885389060634115,0.08355623588195828,-0.026885389060584762,0.0835562358819582,4.93529531340717e-14
pathway,C_m2_n1_l1,787.0,-0.028095069879453878,0.08380351333147341,-0.028095069879413907,0.08380351333147815,4.025065943569039e-14
pathway,C_m2_n1_l1,788.0,-0.02934831997773077,0.08408501093715401,-0.02934831997769466,0.08408501093714982,3.63524088800825e-14
pathway,C_m2_n1_l1,789.0,-0.030652459878024688,0.08440200945570263,-0.030652459877980525,0.08440200945569826,4.4378422883060896e-14
pathway,C_m2_n1_l1,790.0,-0.03201570826242502,0.08475564527046163,-0.03201570826238447,0.08475564527046288,4.0570126541388903e-14
pathway,C_m2_n1_l1,791.0,-0.0334473341736651,0.08514687099888898,-0.033447334173627115,0.08514687099888504,3.818743838117435e-14
pathway,C_m2_n1_l1,792.0,-0.03495784871815421,0.08557640329284999,-0.03495784871811098,0.08557640329284766,4.3292134425755935e-14
pathway,C_m2_n1_l1,793.0,-0.036559248332551544,0.08604465124435842,-0.03655924833251273,0.0860446512443602,3.885679723099752e-14
pathway,C_m2_n1_l1,794.0,-0.0382653257993366,0.08655161585685309,-0.03826532579930001,0.08655161585685019,3.670356970864224e-14
pathway,C_m2_n1_l1,795.0,-0.040092071378569426,0.08709674651587165,-0.040092071378529284,0.08709674651586943,4.020286683789042e-14
pathway,C_m2_n1_l1,796.0,-0.042058195801952504,0.08767873297381733,-0.042058195801914895,0.0876787329738166,3.761572785304562e-14
pathway,C_m2_n1_l1,797.0,-0.044185821052673685,0.08829519862902652,-0.044185821052635604,0.0882951986290243,3.81453308496833e-14
pathway,C_m2_n1_l1,798.0,-0.04650140607450091,0.08894223840946275,-0.04650140607446336,0.088942238409462,3.7553832940233815e-14
pathway,C_m2_n1_l1,799.0,-0.049037005816021155,0.08961370419793602,-0.049037005815984,0.08961370419793391,3.721760402525849e-14
pathway,C_m2_n1_l1,800.0,-0.05183200696658071,0.09030006710447973,-0.051832006966543095,0.09030006710447894,3.7624060390387676e-14
pathway,C_m2_n1_l1,801.0,-0.05493554553052851,0.09098654923688222,-0.0549355455304923,0.09098654923688132,3.622532019527634e-14
pathway,C_m2_n1_l1,802.0,-0.05840988760794861,0.09164995845310284,-0.0584098876079125,0.09164995845310181,3.6124604069213803e-14
pathway,C_m2_n1_l1,803.0,-0.06233511938618859,0.09225315586506486,-0.062335119386153055,0.09225315586506355,3.555801296847858e-14
pathway,C_m2_n1_l1,804.0,-0.06681543460140535,0.09273508346986516,-0.06681543460136975,0.09273508346986387,3.56199155058657e-14
pathway,C_m2_n1_l1,805.0,-0.07198672809798831,0.09299225560827401,-0.07198672809795285,0.09299225560827298,3.547261650567089e-14
pathway,C_m2_n1_l1,806.0,-0.07802273579718466,0.09284359035132736,-0.07802273579714963,0.09284359035132651,3.503776457869098e-14
pathway,C_m2_n1_l1,807.0,-0.08512805832773515,0.09196323557771019,-0.08512805832770037,0.09196323557770926,3.479016367272536e-14
pathway,C_m2_n1_l1,808.0,-0.09347692269240092,0.08975869789875869,-0.09347692269236652,0.08975869789875804,3.4409218565105764e-14
pathway,C_m2_n1_l1,809.0,-0.10297313159472231,0.08520069101812491,-0.10297313159468831,0.08520069101812432,3.4005816466674575e-14
pathway,C_m2_n1_l1,810.0,-0.11258697042387326,0.07686103678220356,-0.11258697042383968,0.07686103678220294,3.359005229892742e-14
pathway,C_m2_n1_l1,811.0,-0.11953730551757386,0.06412871102663872,-0.1195373055175406,0.06412871102663803,3.325841888075608e-14
pathway,C_m2_n1_l1,812.0,-0.12085942410037416,0.04953072410494028,-0.12085942410034123,0.04953072410493946,3.294216769422401e-14
pathway,C_m2_n1_l1,813.0,-0.11718179189192098,0.03709324486177601,-0.11718179189188817,0.03709324486177517,3.281783231044859e-14
pathway,C_m2_n1_l1,814.0,-0.11139134320303112,0.028189425200923306,-0.11139134320299852,0.02818942520092251,3.2608688687140525e-14
pathway,C_m2_n1_l1,815.0,-0.10538923955583639,0.02211110858124663,-0.10538923955580394,0.022111108581245844,3.245582471711909e-14
pathway,C_m2_n1_l1,816.0,-0.0998648746796547,0.017902790496865266,-0.09986487467962252,0.017902790496864506,3.2191557960180753e-14
pathway,C_m2_n1_l1,817.0,-0.09496176860029337,0.01489279998804928,-0.09496176860026145,0.01489279998804854,3.192746544988564e-14
pathway,C_m2_n1_l1,818.0,-0.09064504565648838,0.012665070256822765,-0.09064504565645663,0.012665070256822042,3.176061741928493e-14
pathway,C_m2_n1_l1,819.0,-0.08683622751332573,0.010964738096513922,-0.08683622751329419,0.010964738096513216,3.1552112017924024e-14
pathway,C_m2_n1_l1,820.0,-0.08345594565814479,0.009632105674450366,-0.08345594565811348,0.009632105674449668,3.131605479449325e-14
pathway,C_m2_n1_l1,821.0,-0.08043538198110346,0.008563888401569133,-0.08043538198107239,0.008563888401568447,3.1079921260023025e-14
pathway,C_m2_n1_l1,822.0,-0.07771774465579707,0.007691098434661739,-0.07771774465576618,0.0076910984346610705,3.089919306738263e-14
pathway,C_m2_n1_l1,823.0,-0.07525688824726627,0.006966250672845525,-0.07525688824723561,0.006966250672844868,3.066308251965063e-14
pathway,C_m2_n1_l1,824.0,-0.07301538788466135,0.006355762893422988,-0.07301538788463088,0.006355762893422343,3.046857883513533e-14
pathway,C_m2_n1_l1,825.0,-0.07096276614671419,0.005835304959408268,-0.07096276614668395,0.005835304959407635,3.024630962083706e-14
pathway,C_m2_n1_l1,826.0,-0.06907403531428341,0.0053868679800797205,-0.06907403531425332,0.005386867980079102,3.009339909383518e-14
pathway,C_m2_n1_l1,827.0,-0.06732854816795539,0.004996865724458325,-0.06732854816792551,0.004996865724457714,2.988511602446011e-14
pathway,C_m2_n1_l1,828.0,-0.06570910588636344,0.004654873125420802,-0.06570910588633369,0.004654873125420202,2.976001289757584e-14
pathway,C_m2_n1_l1,829.0,-0.06420126795305953,0.004352768476779856,-0.06420126795302997,0.004352768476779265,2.956558897549395e-14
pathway,C_m2_n1_l1,830.0,-0.06279281708676417,0.004084137743814328,-0.06279281708673479,0.004084137743813746,2.938504089386935e-14
pathway,C_m2_n1_l1,831.0,-0.06147334217389186,0.0038438529172442402,-0.061473342173862626,0.003843852917243667,2.923918148827027e-14
pathway,C_m2_n1_l1,832.0,-0.06023391097640482,0.0036277683289649737,-0.06023391097637576,0.003627768328964411,2.9065539247985643e-14
pathway,C_m2_n1_l1,833.0,-0.05906681137688665,0.003432498436142421,-0.059066811376857736,0.0034324984361418674,2.8919674106726355e-14
pathway,C_m2_n1_l1,834.0,-0.05796534523974895,0.0032552528479208305,-0.057965345239720203,0.0032552528479202853,2.87530056148562e-14
pathway,C_m2_n1_l1,835.0,-0.056923662936521006,0.003093712214079098,-0.0569236629364924,0.003093712214078561,2.8614097007213904e-14
pathway,C_m2_n1_l1,836.0,-0.055936629524964844,0.0029459337099840602,-0.055936629524936395,0.0029459337099835307,2.845439254590566e-14
pathway,C_m2_n1_l1,837.0,-0.0549997157503383,0.0028102782476040256,-0.05499971575031001,0.0028102782476035057,2.8294648832617494e-14
pathway,C_m2_n1_l1,838.0,-0.05410890865481477,0.0026853538341035997,-0.0541089086547866,0.0026853538341030897,2.8176525329759658e-14
pathway,C_m2_n1_l1,839.0,-0.053260637787918064,0.0025699710704683355,-0.05326063778789005,0.002569971070467831,2.8016855002849304e-14
pathway,C_m2_n1_l1,840.0,-0.052451713916414185,0.002463107875004951,-0.0524517139163863,0.0024631078750044547,2.7891827457971786e-14
pathway,C_m2_n1_l1,841.0,-0.051679277816033264,0.0023638812864272656,-0.051679277816005495,0.0023638812864267764,2.777376191945009e-14
pathway,C_m2_n1_l1,842.0,-0.05094075724739806,0.0022715247506047047,-0.05094075724737046,0.0022715247506042238,2.7600171835353796e-14
pathway,C_m2_n1_l1,843.0,-0.05023383061662648,0.0021853696916691524,-0.050233830616598994,0.0021853696916686767,2.74890758984693e-14
pathway,C_m2_n1_l1,844.0,-0.04955639612789919,0.0021048304576551037,-0.04955639612787182,0.0021048304576546354,2.7371005292884752e-14
pathway,C_m2_n1_l1,845.0,-0.0489065454733631,0.002029391944302345,-0.04890654547333584,0.0020293919443018825,2.7266833565252872e-14
pathway,C_m2_n1_l1,846.0,-0.04828254129167462,0.001958599359563337,-0.04828254129164748,0.00195859935956288,2.7141863368221367e-14
pathway,C_m2_n1_l1,847.0,-0.04768279777262263,0.0018920497107391767,-0.04768279777259561,0.0018920497107387272,2.702379166759891e-14
pathway,C_m2_n1_l1,848.0,-0.04710586390082778,0.0018293846866187173,-0.04710586390080089,0.001829384686618275,2.6891852353851622e-14
pathway,C_m2_n1_l1,849.0,-0.04655040892343393,0.0017702846760788637,-0.046550408923407144,0.0017702846760784276,2.6787679978683918e-14
pathway,C_m2_n1_l1,850.0,-0.04601520970023324,0.0017144637177693486,-0.04601520970020658,0.0017144637177689181,2.6662704905535906e-14
pathway,C_m2_n1_l1,851.0,-0.045499139653807,0.001661665216715779,-0.04549913965378042,0.0016616652167153543,2.6586296369682205e-14
pathway,C_m2_n1_l1,852.0,-0.04500115908507857,0.0016116582958363177,-0.045001159085052145,0.001611658295835899,2.6426625407471427e-14
pathway,C_m2_n1_l1,853.0,-0.04452030665852977,0.0015642346756296998,-0.044520306658503414,0.0015642346756292859,2.6357169848203578e-14
pathway,C_m2_n1_l1,854.0,-0.04405569189305268,0.0015192059952574262,-0.04405569189302644,0.0015192059952570183,2.624606624005299e-14
pathway,C_m2_n1_l1,855.0,-0.043606488520436415,0.001476401504114448,-0.04360648852041026,0.0014764015041140446,2.6155800936475055e-14
pathway,C_m2_n1_l1,856.0,-0.043171928594925454,0.0014356660656693937,-0.04317192859489941,0.0014356660656689964,2.6044698575634862e-14
pathway,C_m2_n1_l1,857.0,-0.042751297255030074,0.0013968584255511912,-0.0427512972550041,0.0013968584255507983,2.5975251767379724e-14
pathway,C_m2_n1_l1,858.0,-0.04234392805350812,0.0013598497040936237,-0.04234392805348224,0.0013598497040932364,2.5878033421849907e-14
pathway,C_m2_n1_l1,859.0,-0.041949198783734494,0.001324522080233041,-0.041949198783708744,0.0013245220802326591,2.575306643586565e-14
pathway,C_m2_n1_l1,860.0,-0.04156652774096674,0.001290767639103766,-0.041566527740941064,0.0012907676391033889,2.5676676516882002e-14
pathway,C_m2_n1_l1,861.0,-0.041195370365668456,0.0012584873601389618,-0.04119537036564288,0.001258487360138588,2.557949477630866e-14
pathway,C_m2_n1_l1,862.0,-0.040835216223344614,0.0012275902261551159,-0.040835216223319135,0.0012275902261547468,2.5482291138180906e-14
pathway,C_m2_n1_l1,863.0,-0.0404855862815179,0.0011979924369298553,-0.04048558628149249,0.0011979924369294901,2.5412853112879542e-14
pathway,C_m2_n1_l1,864.0,-0.040146030449712045,0.0011696167132954798,-0.040146030449686704,0.00116961671329512,2.5343393828685703e-14
pathway,C_m2_n1_l1,865.0,-0.039816125352771514,0.0011423916798620481,-0.039816125352746264,0.0011423916798616919,2.5253148143532353e-14
pathway,C_m2_n1_l1,866.0,-0.03949547231165689,0.0011162513162301085,-0.03949547231163173,0.0011162513162297568,2.516288747160078e-14
pathway,C_m2_n1_l1,867.0,-0.03918369550911934,0.0010911344680168485,-0.03918369550909426,0.0010911344680165013,2.5086503688618468e-14
pathway,C_m2_n1_l1,868.0,-0.03888044032046122,0.0010669844102500108,-0.0388804403204362,0.001066984410249668,2.5023999849179867e-14
pathway,C_m2_n1_l1,869.0,-0.03858537179200556,0.0010437484567220726,-0.038585371791980634,0.0010437484567217329,2.492682292004695e-14
pathway,C_m2_n1_l1,870.0,-0.03829817325198208,0.0010213776097755512,-0.038298173251957224,0.0010213776097752166,2.4857369852343305e-14
pathway,C_m2_n1_l1,871.0,-0.038018545040343,0.0009998262457357955,-0.03801854504031822,0.0009998262457354644,2.4781002355020463e-14
pathway,C_m2_n1_l1,872.0,-0.037746203345589625,0.000979051831842128,-0.03774620334556491,0.0009790518318418002,2.471851454289142e-14
pathway,C_m2_n1_l1,873.0,-0.037480879138053015,0.0009590146710697627,-0.037480879138028375,0.0009590146710694392,2.4642136125813924e-14
pathway,C_m2_n1_l1,874.0,-0.03722231719026196,0.0009396776716984124,-0.037222317190237386,0.0009396776716980926,2.4572703515872054e-14
pathway,C_m2_n1_l1,875.0,-0.036970275176069045,0.000921006138881169,-0.03697027517604454,0.0009210061388808525,2.4510216557120607e-14
pathway,C_m2_n1_l1,876.0,-0.036724522841116054,0.0009029675858092734,-0.036724522841091616,0.0009029675858089607,2.4440785964172473e-14
pathway,C_m2_n1_l1,877.0,-0.03648484123801875,0.0008855315623634806,-0.036484841237994385,0.0008855315623631713,2.4364420107886668e-14
pathway,C_m2_n1_l1,878.0,-0.036251022020351624,0.0008686694993975242,-0.0362510220203273,0.0008686694993972183,2.43227462306076e-14
pathway,C_m2_n1_l1,879.0,-0.03602286679013411,0.0008523545670202211,-0.036022866790109846,0.0008523545670199189,2.4267193298068642e-14
pathway,C_m2_n1_l1,880.0,-0.035800186494063406,0.0008365615454343471,-0.03580018649403923,0.0008365615454340485,2.417695024466626e-14
pathway,C_m2_n1_l1,881.0,-0.035582800864224225,0.0008212667070574286,-0.035582800864200105,0.0008212667070571323,2.412141526037818e-14
pathway,C_m2_n1_l1,882.0,-0.03537053789943199,0.0008064477087949615,-0.0353705378994079,0.0008064477087946691,2.4086675712762672e-14
pathway,C_m2_n1_l1,883.0,-0.035163233383746856,0.0007920834934637054,-0.035163233383722854,0.0007920834934634157,2.4003382276881682e-14
pathway,C_m2_n1_l1,884.0,-0.03496073043903351,0.0007781541994739834,-0.03496073043900957,0.0007781541994736971,2.3947834755411893e-14
pathway,C_m2_n1_l1,885.0,-0.03476287910874165,0.0007646410779774846,-0.034762879108717754,0.0007646410779772013,2.3899229798470876e-14
pathway,C_m2_n1_l1,886.0,-0.03456953597035122,0.0007515264167727902,-0.03456953597032738,0.0007515264167725094,2.384369305821367e-14
pathway,C_m2_n1_l1,887.0,-0.034380563774165526,0.0007387934703363696,-0.03438056377414175,0.0007387934703360923,2.3781206641380896e-14
pathway,C_m2_n1_l1,888.0,-0.03419583110634991,0.0007264263954133227,-0.03419583110632618,0.0007264263954130483,2.3732603665589296e-14
pathway,C_m2_n1_l1,889.0,-0.03401521207430548,0.0007144101916609224,-0.034015212074281806,0.0007144101916606508,2.3677063731101638e-14
pathway,C_m2_n1_l1,890.0,-0.0338385860126406,0.0007027306468901017,-0.03383858601261696,0.0007027306468898325,2.3642344267221487e-14
pathway,C_m2_n1_l1,891.0,-0.033665837208156295,0.0006913742864960187,-0.03366583720813271,0.0006913742864957527,2.358679982400084e-14
pathway,C_m2_n1_l1,892.0,-0.033496854642402776,0.0006803283267098777,-0.03349685464237926,0.0006803283267096143,2.3517386026483472e-14
pathway,C_m2_n1_l1,893.0,-0.033331531750488384,0.0006695806313404478,-0.033331531750464875,0.0006695806313401871,2.3510418564463845e-14
pathway,C_m2_n1_l1,894.0,-0.03316976619493642,0.0006591196717062009,-0.03316976619491297,0.0006591196717059427,2.3447943578731583e-14
pathway,C_m2_n1_l1,895.0,-0.03301145965348782,0.000648934489487811,-0.03301145965346442,0.0006489344894875558,2.3399340976736077e-14
pathway,C_m2_n1_l1,896.0,-0.03285651761983899,0.000639014662256546,-0.03285651761981563,0.000639014662256293,2.3357686509529627e-14
pathway,C_m2_n1_l1,897.0,-0.03270484921638943,0.0006293502714571725,-0.03270484921636613,0.0006293502714569225,2.330214702868195e-14
pathway,C_m2_n1_l1,898.0,-0.03255636701814904,0.0006199318726445892,-0.03255636701812579,0.0006199318726443414,2.3253553204639417e-14
pathway,C_m2_n1_l1,899.0,-0.03241098688702369,0.0006107504677919434,-0.032410986887000476,0.0006107504677916982,2.3218833089217562e-14
pathway,C_m2_n1_l1,900.0,-0.03226862781576092,0.0006017974795045704,-0.03226862781573773,0.0006017974795043274,2.3191057379094134e-14
pathway,C_m2_n1_l1,901.0,-0.032129211780894444,0.0005930647269890522,-0.0321292117808713,0.0005930647269888111,2.3142467379522648e-14
pathway,C_m2_n1_l1,902.0,-0.03199266360407783,0.000584544403640099,-0.03199266360405471,0.0005845444036398607,2.3121622603149257e-14
pathway,C_m2_n1_l1,903.0,-0.031858910821245354,0.0005762290561200964,-0.031858910821222296,0.0005762290561198603,2.3059152466353807e-14
pathway,C_m2_n1_l1,904.0,-0.03172788355908123,0.000568111564817035,-0.0317278835590582,0.0005681115648168013,2.3031374025540744e-14
pathway,C_m2_n1_l1,905.0,-0.031599514418317334,0.0005601851255764604,-0.03159951441829434,0.0005601851255762291,2.2996657233712512e-14
pathway,C_m2_n1_l1,906.0,-0.03147373836341654,0.0005524432326119345,-0.03147373836339361,0.0005524432326117051,2.293419184344851e-14
pathway,C_m2_n1_l1,907.0,-0.03135049261823122,0.0005448796625066211,-0.03135049261820829,0.000544879662506394,2.292723062726132e-14
pathway,C_m2_n1_l1,908.0,-0.031229716567256285,0.000537488459225898,-0.031229716567233397,0.0005374884592256727,2.2889050370542512e-14
pathway,C_m2_n1_l1,909.0,-0.0311113516621253,0.0005302639200675072,-0.03111135166210245,0.0005302639200672845,2.285086279896419e-14
pathway,C_m2_n1_l1,910.0,-0.030995341333021897,0.0005232005824818443,-0.03099534133299908,0.0005232005824816233,2.28196223981777e-14
pathway,C_m2_n1_l1,911.0,-0.030881630904703646,0.0005162932117003752,-0.030881630904680855,0.0005162932117001567,2.2791845125901193e-14
pathway,C_m2_n1_l1,912.0,-0.030770167516855886,0.0005095367891152224,-0.030770167516833126,0.0005095367891150061,2.2760599790238993e-14
pathway,C_m2_n1_l1,913.0,-0.0306609000485136,0.0005029265013574431,-0.030660900048490886,0.0005029265013572287,2.2715480521502802e-14
pathway,C_m2_n1_l1,914.0,-0.0305537790463073,0.0004964577300257,-0.030553779046284604,0.0004964577300254875,2.2698116729006263e-14
pathway,C_m2_n1_l1,915.0,-0.03044875665630545,0.0004901260420207568,-0.03044875665628278,0.0004901260420205465,2.2673811446813036e-14
pathway,C_m2_n1_l1,916.0,-0.030345786559242048,0.0004839271804446992,-0.030345786559219413,0.00048392718044449067,2.2635632622776348e-14
pathway,C_m2_n1_l1,917.0,-0.030244823908932014,0.0004778570560269326,-0.030244823908909396,0.0004778570560267258,2.2618270196768133e-14
pathway,C_m2_n1_l1,918.0,-0.030145825273689496,0.0004719117390418595,-0.030145825273666927,0.0004719117390416548,2.2569680700434558e-14
pathway,C_m2_n1_l1,919.0,-0.030048748580578183,0.00046608745168581387,-0.03004874858055564,0.00046608745168561096,2.2545379400348883e-14
pathway,C_m2_n1_l1,920.0,-0.0299535530623319,0.00046038056088321355,-0.02995355306230937,0.0004603805608830125,2.253148565181859e-14
pathway,C_m2_n1_l1,921.0,-0.02986019920679616,0.0004547875714941364,-0.029860199206773654,0.00045478757149393725,2.250718362140094e-14
pathway,C_m2_n1_l1,922.0,-0.029768648708749457,0.00044930511989752875,-0.02976864870872699,0.0004493051198973315,2.2469004463478514e-14
pathway,C_m2_n1_l1,923.0,-0.02967886442397323,0.00044392996792615315,-0.02967886442395078,0.00044392996792595756,2.2451643194960017e-14
pathway,C_m2_n1_l1,924.0,-0.02959081032544715,0.00043865899713108227,-0.02959081032542471,0.0004386589971308883,2.2441221133876462e-14
pathway,C_m2_n1_l1,925.0,-0.02950445146155421,0.0004334892033551291,-0.029504451461531793,0.0004334892033549372,2.241691818387461e-14
pathway,C_m2_n1_l1,926.0,-0.029419753916187716,0.0004284176915960678,-0.029419753916165328,0.00042841769159587774,2.238914790433338e-14
pathway,C_m2_n1_l1,927.0,-0.029336684770658126,0.00042344167114182244,-0.029336684770635765,0.00042344167114163395,2.2361380023298966e-14
pathway,C_m2_n1_l1,928.0,-0.029255212067304946,0.00041855845096106295,-0.029255212067282606,0.00041855845096087614,2.234054996643638e-14
pathway,C_m2_n1_l1,929.0,-0.029175304774723784,0.0004137654353337614,-0.02917530477470146,0.0004137654353335763,2.232665866643657e-14
pathway,C_m2_n1_l1,930.0,-0.02909693275452452,0.0004090601197073283,-0.029096932754502213,0.00040906011970714496,2.23092972552525e-14
pathway,C_m2_n1_l1,931.0,-0.02902006672954179,0.00040444008676493773,-0.0290200667295195,0.0004044400867647561,2.2288467517081676e-14
pathway,C_m2_n1_l1,932.0,-0.028944678253422774,0.0003999030026935061,-0.028944678253400507,0.0003999030026933259,2.2267640073726225e-14
pathway,C_m2_n1_l1,933.0,-0.028870739681522935,0.000395446613639676,-0.028870739681500678,0.0003954466136394973,2.2257219398062173e-14
pathway,C_m2_n1_l1,934.0,-0.0287982241430433,0.00039106874234288763,-0.028798224143021054,0.00039106874234271074,2.2246797096755828e-14
pathway,C_m2_n1_l1,935.0,-0.02872710551434727,0.00038676728493534967,-0.02872710551432506,0.00038676728493517435,2.2208621922965687e-14
pathway,C_m2_n1_l1,936.0,-0.02865735839339866,0.0003825402078993887,-0.02865735839337648,0.0003825402078992147,2.2180856542859795e-14
pathway,C_m2_n1_l1,937.0,-0.02858895807526529,0.00037838554517325416,-0.028588958075243115,0.0003783855451730818,2.2177374505472103e-14
pathway,C_m2_n1_l1,938.0,-0.02852188052863644,0.00037430139539705213,-0.028521880528614273,0.0003743013953968816,2.2166952643388036e-14
pathway,C_m2_n1_l1,939.0,-0.028456102373304783,0.0003702859192909746,-0.028456102373282634,0.00037028591929080535,2.2149595943039865e-14
pathway,C_m2_n1_l1,940.0,-0.028391600858566582,0.0003663373371585235,-0.02839160085854445,0.0003663373371583558,2.2132237249216594e-14
pathway,C_m2_n1_l1,941.0,-0.028328353842495897,0.00036245392650785584,-0.028328353842473775,0.0003624539265076895,2.2121818976602145e-14
pathway,C_m2_n1_l1,942.0,-0.02826633977205171,0.000358634019784808,-0.028266339772029615,0.0003586340197846433,2.2094052003997663e-14
pathway,C_m2_n1_l1,943.0,-0.02820553766397883,0.0003548760022115762,-0.028205537663956736,0.0003548760022114129,2.2094041542737258e-14
pathway,C_m2_n1_l1,944.0,-0.028145927086464812,0.00035117830972535756,-0.02814592708644272,0.0003511783097251958,2.2094030377314838e-14
pathway,C_m2_n1_l1,945.0,-0.028087488141518943,0.0003475394270116448,-0.028087488141496874,0.0003475394270114843,2.2069735796712512e-14
pathway,C_m2_n1_l1,946.0,-0.028030201448038933,0.0003439578856271563,-0.028030201448016864,0.0003439578856269971,2.2069725981388098e-14
pathway,C_m2_n1_l1,947.0,-0.02797404812553456,0.00034043226220769587,-0.02797404812551251,0.00034043226220753823,2.2048898936870902e-14
pathway,C_m2_n1_l1,948.0,-0.027919009778478273,0.00033696117675651664,-0.02791900977845623,0.0003369611767563607,2.204194826548875e-14
pathway,C_m2_n1_l1,949.0,-0.027865068481254345,0.0003335432910090164,-0.027865068481232325,0.0003335432910088617,2.202112331010559e-14
pathway,C_m2_n1_l1,950.0,-0.02781220676368002,0.0003301773068698474,-0.027812206763657987,0.00033017730686969417,2.2034990527246466e-14
pathway,C_m2_n1_l1,951.0,-0.02776040759707306,0.0003268619649187389,-0.027760407597051038,0.00032686196491858694,2.202110405935643e-14
pathway,C_m2_n1_l1,952.0,-0.027709654380841716,0.0003235960429815544,-0.02770965438081971,0.00032359604298140375,2.200721765743183e-14
pathway,C_m2_n1_l1,953.0,-0.027659930929574045,0.00032037835476329433,-0.027659930929552025,0.00032037835476314525,2.202108442144907e-14
pathway,C_m2_n1_l1,954.0,-0.027611221460605007,0.0003172077485399555,-0.02761122146058301,0.00031720774853980746,2.1996791893521134e-14
pathway,C_m2_n1_l1,955.0,-0.027563510582040627,0.00031408310590631805,-0.027563510582018634,0.0003140831059061715,2.1993312359926718e-14
pathway,C_m2_n1_l1,956.0,-0.027516783281219544,0.00031100334057690806,-0.02751678328119757,0.0003110033405767628,2.197248750280898e-14
pathway,C_m2_n1_l1,957.0,-0.027471024913593392,0.00030796739723752686,-0.02747102491357141,0.0003079673972373828,2.1982887769768596e-14
pathway,C_m2_n1_l1,958.0,-0.02742622119200806,0.00030497425044489075,-0.027426221191986084,0.000304974250444748,2.1975940535990548e-14
pathway,C_m2_n1_l1,959.0,-0.02738235817636928,0.0003020229035720536,-0.027382358176347328,0.0003020229035719121,2.1951646848352614e-14
pathway,C_m2_n1_l1,960.0,-0.027339422263676222,0.000299112387797414,-0.027339422263654246,0.00029911238779727387,2.1975923789316567e-14
pathway,C_m2_n1_l1,961.0,-0.027297400178407767,0.0002962417611352341,-0.02729740017838581,0.0002962417611350954,2.1958567615576994e-14
pathway,C_m2_n1_l1,962.0,-0.027256278963247203,0.0002934101075056932,-0.027256278963225238,0.0002934101075055556,2.1965499553290504e-14
pathway,C_m2_n1_l1,963.0,-0.027216045970131084,0.0002906165358426232,-0.027216045970109137,0.0002906165358424869,2.1948144541884213e-14
pathway,C_m2_n1_l1,964.0,-0.027176688851609423,0.00028786017923716024,-0.02717668885158746,0.0002878601792370251,2.1962015027464687e-14
pathway,C_m2_n1_l1,965.0,-0.02713819555250419,0.0002851401941156418,-0.02713819555248225,0.00028514019411550803,2.1937721052059294e-14
pathway,C_m2_n1_l1,966.0,-0.027100554301854637,0.00028245575945017075,-0.027100554301832693,0.000282455759450038,2.1944653561554606e-14
pathway,C_m2_n1_l1,967.0,-0.02706375360513737,0.00027980607600034297,-0.027063753605115426,0.00027980607600021145,2.1944646053898684e-14
pathway,C_m2_n1_l1,968.0,-0.027027782236750838,0.0002771903655847205,-0.027027782236728883,0.0002771903655845903,2.1955046453057924e-14
pathway,C_m2_n1_l1,969.0,-0.026992629232753425,0.00027460787038070236,-0.026992629232731477,0.00027460787038057323,2.1948101275707863e-14
pathway,C_m2_n1_l1,970.0,-0.02695828388384534,0.0002720578522515075,-0.026958283883823392,0.0002720578522513797,2.1948093659772268e-14
